2025-07-05 00:54:35, 945.30, 17.77, 0.18, False
2025-07-05 00:54:56, 1034.92, 23.90, 0.12, False
2025-07-05 00:55:18, 1076.91, 16.12, 0.09, False
2025-07-05 00:55:40, 825.16, 19.47, 0.15, False
2025-07-05 00:56:01, 1198.31, 16.49, 0.06, False
2025-07-05 00:56:23, 861.09, 19.46, 0.03, False
2025-07-05 00:56:45, 879.57, 18.68, 0.16, False
2025-07-05 00:57:08, 1023.23, 16.12, 0.04, False
2025-07-05 00:57:30, 839.87, 22.51, 0.04, False
2025-07-05 00:57:52, 1169.58, 16.65, 0.19, False
2025-07-05 00:58:15, 1068.86, 22.77, 0.20, False
2025-07-05 00:58:37, 807.45, 18.92, 0.05, False
2025-07-05 00:58:58, 965.31, 24.80, 0.03, False
2025-07-05 00:59:20, 990.56, 20.80, 0.01, False
2025-07-05 00:59:26, 1171.36, 16.04, 0.05, False
2025-07-05 00:59:49, 1034.45, 17.13, 0.16, False
2025-07-05 01:00:11, 1032.80, 21.35, 0.10, False
2025-07-05 01:00:16, 860.16, 24.29, 0.02, False
2025-07-05 01:00:38, 1070.96, 15.24, 0.03, False
2025-07-05 01:01:00, 1136.50, 22.81, 0.09, False
2025-07-05 01:01:25, 1037.95, 23.07, 0.09, False
2025-07-05 01:01:51, 1082.86, 16.71, 0.15, False
2025-07-05 01:02:12, 1147.29, 20.48, 0.14, False
2025-07-05 01:02:35, 842.79, 18.97, 0.00, False
2025-07-05 01:02:56, 1002.57, 24.98, 0.18, False
2025-07-05 01:03:18, 1073.51, 20.28, 0.10, False
2025-07-05 01:03:39, 890.40, 20.04, 0.02, False
2025-07-05 01:04:01, 845.55, 24.70, 0.11, False
2025-07-05 01:04:23, 1161.44, 17.35, 0.01, True
2025-07-05 01:04:46, 1163.08, 17.83, 0.08, False
2025-07-05 01:05:08, 1113.44, 20.13, 0.17, False
2025-07-05 01:05:30, 933.94, 23.74, 0.10, False
2025-07-05 01:05:52, 838.35, 24.55, 0.14, False
2025-07-05 01:06:14, 1064.47, 19.82, 0.13, False
2025-07-05 01:06:35, 1113.49, 24.03, 0.09, False
2025-07-05 01:06:59, 1055.14, 18.65, 0.15, False
2025-07-05 01:07:20, 1166.92, 21.73, 0.04, False
2025-07-05 01:07:43, 1026.79, 21.54, 0.07, False
2025-07-05 01:07:49, 1158.34, 21.85, 0.01, False
2025-07-05 01:08:11, 850.20, 24.13, 0.01, False
2025-07-05 01:08:33, 1031.41, 20.06, 0.07, False
2025-07-05 01:08:38, 1183.91, 17.79, 0.13, False
2025-07-05 01:09:00, 1128.53, 18.37, 0.13, False
2025-07-05 01:09:23, 988.01, 24.85, 0.04, False
2025-07-05 01:09:45, 1188.19, 22.31, 0.09, False
2025-07-05 01:10:08, 1012.57, 15.95, 0.10, False
2025-07-05 01:10:30, 1121.72, 24.27, 0.08, False
2025-07-05 01:10:52, 1072.80, 23.61, 0.02, False
2025-07-05 01:11:14, 949.29, 20.03, 0.15, False
2025-07-05 01:11:36, 1080.30, 22.01, 0.07, False
2025-07-05 01:11:41, 1066.40, 22.14, 0.14, False
2025-07-05 01:13:45, 1163.96, 24.71, 0.05, False
2025-07-05 01:14:13, 1079.61, 20.06, 0.15, False
2025-07-05 01:14:35, 959.16, 24.05, 0.02, False
2025-07-05 01:14:57, 857.04, 15.98, 0.19, False
2025-07-05 01:15:18, 898.92, 23.59, 0.15, False
2025-07-05 01:15:39, 958.99, 20.79, 0.03, False
2025-07-05 01:15:44, 1061.55, 15.53, 0.01, False
2025-07-05 01:16:06, 921.44, 18.20, 0.09, False
2025-07-05 01:16:27, 898.41, 18.55, 0.00, False
2025-07-05 01:16:49, 867.66, 23.55, 0.15, False
2025-07-05 01:17:11, 1165.45, 21.99, 0.16, False
2025-07-05 01:17:33, 1055.14, 22.25, 0.18, False
2025-07-05 01:17:56, 1121.66, 22.13, 0.14, False
2025-07-05 01:18:20, 1125.89, 22.53, 0.10, False
2025-07-05 01:18:43, 1086.95, 19.37, 0.08, False
2025-07-05 01:18:49, 1011.98, 21.43, 0.17, False
2025-07-05 01:19:11, 907.46, 19.29, 0.16, False
2025-07-05 01:19:33, 926.64, 18.60, 0.19, False
2025-07-05 01:19:55, 1131.05, 16.95, 0.19, False
2025-07-05 01:20:17, 985.64, 23.64, 0.07, True
2025-07-05 01:42:51, 811.78, 15.73, 0.09, False
2025-07-05 01:43:21, 906.68, 15.04, 0.08, False
2025-07-05 01:43:42, 1156.21, 23.14, 0.02, False
2025-07-05 01:44:05, 1151.08, 15.60, 0.09, False
2025-07-05 01:44:27, 822.29, 21.27, 0.14, False
2025-07-05 01:44:49, 989.65, 16.64, 0.09, False
2025-07-05 01:45:10, 1008.41, 22.07, 0.02, False
2025-07-05 01:45:15, 845.69, 19.21, 0.11, False
2025-07-05 01:45:37, 821.47, 17.94, 0.02, False
2025-07-05 01:45:58, 1010.94, 24.45, 0.17, True
2025-07-05 01:46:26, 1188.76, 16.51, 0.08, False
2025-07-05 01:46:49, 837.57, 22.27, 0.04, False
2025-07-05 01:47:11, 805.32, 20.45, 0.06, False
2025-07-05 01:47:32, 980.16, 22.63, 0.13, False
2025-07-05 01:47:55, 1126.42, 17.52, 0.10, False
2025-07-05 01:48:17, 841.17, 21.38, 0.13, False
2025-07-05 01:48:39, 917.89, 20.96, 0.06, False
2025-07-05 01:48:44, 847.16, 18.55, 0.11, False
2025-07-05 01:49:05, 924.72, 18.92, 0.18, False
2025-07-05 01:49:27, 880.89, 24.94, 0.18, False
2025-07-05 01:49:48, 962.35, 20.11, 0.19, False
2025-07-05 01:50:10, 830.41, 21.78, 0.20, False
2025-07-05 01:50:31, 933.62, 21.37, 0.02, False
2025-07-05 01:50:36, 1064.07, 15.44, 0.10, True
